0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.400646,1.710393,-1.138803,2.436998,0.831589,1.625804,-0.840153
0.005000,-0.000005,0.000021,-0.000014,0.000030,0.000010,0.000020,-0.000010,-0.001994,0.008530,-0.005683,0.012156,0.004150,0.008100,-0.004180,-0.396869,1.701572,-1.134311,2.425237,0.828390,1.614329,-0.832026
0.010000,-0.000020,0.000085,-0.000057,0.000121,0.000041,0.000081,-0.000042,-0.003969,0.017016,-0.011343,0.024252,0.008284,0.016143,-0.008320,-0.393093,1.692752,-1.129819,2.413476,0.825190,1.602854,-0.823899
0.015000,-0.000045,0.000191,-0.000128,0.000273,0.000093,0.000182,-0.000094,-0.005925,0.025457,-0.016981,0.036290,0.012402,0.024129,-0.012419,-0.389316,1.683931,-1.125326,2.401715,0.821991,1.591378,-0.815772
0.020000,-0.000079,0.000340,-0.000227,0.000484,0.000165,0.000322,-0.000166,-0.007862,0.033855,-0.022596,0.048270,0.016504,0.032057,-0.016478,-0.385539,1.675111,-1.120834,2.389953,0.818791,1.579903,-0.807645
0.025000,-0.000123,0.000530,-0.000354,0.000755,0.000258,0.000502,-0.000258,-0.009780,0.042209,-0.028189,0.060190,0.020590,0.039928,-0.020496,-0.381762,1.666290,-1.116341,2.378192,0.815592,1.568428,-0.799517
0.030000,-0.000177,0.000762,-0.000508,0.001086,0.000371,0.000721,-0.000371,-0.011679,0.050518,-0.033760,0.072051,0.024660,0.047741,-0.024473,-0.377985,1.657469,-1.111849,2.366431,0.812392,1.556952,-0.791390
0.035000,-0.000240,0.001035,-0.000691,0.001476,0.000505,0.000979,-0.000503,-0.013560,0.058783,-0.039308,0.083854,0.028714,0.055497,-0.028410,-0.374209,1.648649,-1.107356,2.354670,0.809193,1.545477,-0.783263
0.040000,-0.000312,0.001349,-0.000901,0.001925,0.000658,0.001276,-0.000655,-0.015422,0.067004,-0.044833,0.095598,0.032752,0.063196,-0.032306,-0.370432,1.639828,-1.102864,2.342908,0.805994,1.534002,-0.775136
0.045000,-0.000394,0.001705,-0.001139,0.002432,0.000832,0.001611,-0.000826,-0.017264,0.075182,-0.050336,0.107283,0.036774,0.070837,-0.036161,-0.366655,1.631008,-1.098371,2.331147,0.802794,1.522526,-0.767009
0.050000,-0.000485,0.002101,-0.001405,0.002997,0.001026,0.001984,-0.001016,-0.019088,0.083314,-0.055817,0.118910,0.040780,0.078421,-0.039976,-0.362878,1.622187,-1.093879,2.319386,0.799595,1.511051,-0.758882
0.055000,-0.000585,0.002538,-0.001698,0.003621,0.001240,0.002395,-0.001226,-0.020893,0.091403,-0.061275,0.130477,0.044770,0.085948,-0.043750,-0.359102,1.613367,-1.089386,2.307625,0.796395,1.499576,-0.750755
0.060000,-0.000694,0.003015,-0.002018,0.004302,0.001474,0.002844,-0.001454,-0.022679,0.099448,-0.066711,0.141986,0.048744,0.093417,-0.047483,-0.355325,1.604546,-1.084894,2.295863,0.793196,1.488100,-0.742627
0.065000,-0.000812,0.003532,-0.002365,0.005040,0.001727,0.003329,-0.001700,-0.024446,0.107449,-0.072124,0.153436,0.052702,0.100829,-0.051176,-0.351548,1.595726,-1.080402,2.284102,0.789996,1.476625,-0.734500
0.070000,-0.000938,0.004090,-0.002739,0.005836,0.002001,0.003852,-0.001965,-0.026195,0.115405,-0.077515,0.164827,0.056644,0.108183,-0.054828,-0.347771,1.586905,-1.075909,2.272341,0.786797,1.465150,-0.726373
0.075000,-0.001074,0.004686,-0.003140,0.006689,0.002294,0.004411,-0.002249,-0.027924,0.123318,-0.082883,0.176159,0.060569,0.115480,-0.058440,-0.343995,1.578085,-1.071417,2.260580,0.783597,1.453674,-0.718246
0.080000,-0.001218,0.005323,-0.003567,0.007598,0.002606,0.005007,-0.002550,-0.029635,0.131186,-0.088229,0.187433,0.064479,0.122720,-0.062011,-0.340218,1.569264,-1.066924,2.248819,0.780398,1.442199,-0.710119
0.085000,-0.001370,0.005998,-0.004022,0.008563,0.002939,0.005638,-0.002869,-0.031326,0.139011,-0.093552,0.198647,0.068373,0.129902,-0.065541,-0.336441,1.560443,-1.062432,2.237057,0.777199,1.430724,-0.701992
0.090000,-0.001531,0.006713,-0.004503,0.009584,0.003290,0.006306,-0.003205,-0.032999,0.146791,-0.098853,0.209803,0.072251,0.137027,-0.069031,-0.332664,1.551623,-1.057939,2.225296,0.773999,1.419248,-0.693865
0.095000,-0.001700,0.007466,-0.005010,0.010661,0.003661,0.007008,-0.003559,-0.034653,0.154527,-0.104132,0.220900,0.076113,0.144095,-0.072480,-0.328888,1.542802,-1.053447,2.213535,0.770800,1.407773,-0.685737
0.100000,-0.001877,0.008258,-0.005544,0.011793,0.004051,0.007747,-0.003930,-0.036288,0.162219,-0.109388,0.231939,0.079959,0.151105,-0.075888,-0.325111,1.533982,-1.048954,2.201774,0.767600,1.396298,-0.677610
0.105000,-0.002063,0.009088,-0.006104,0.012980,0.004461,0.008519,-0.004318,-0.037904,0.169867,-0.114621,0.242918,0.083789,0.158058,-0.079256,-0.321334,1.525161,-1.044462,2.190012,0.764401,1.384822,-0.669483
0.110000,-0.002256,0.009957,-0.006690,0.014222,0.004889,0.009327,-0.004722,-0.039501,0.177470,-0.119833,0.253839,0.087603,0.164953,-0.082583,-0.317557,1.516341,-1.039970,2.178251,0.761201,1.373347,-0.661356
0.115000,-0.002458,0.010863,-0.007303,0.015518,0.005337,0.010169,-0.005144,-0.041080,0.185030,-0.125021,0.264701,0.091401,0.171791,-0.085869,-0.313780,1.507520,-1.035477,2.166490,0.758002,1.361872,-0.653229
0.120000,-0.002667,0.011807,-0.007941,0.016869,0.005803,0.011045,-0.005581,-0.042639,0.192546,-0.130187,0.275504,0.095183,0.178572,-0.089115,-0.310004,1.498700,-1.030985,2.154729,0.754802,1.350396,-0.645102
