0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.255869,0.452179,0.518639,2.283719,0.654739,0.455696,-2.563082
0.005000,0.000028,0.000006,0.000006,0.000028,0.000008,0.000006,-0.000032,0.011250,0.002254,0.002590,0.011390,0.003276,0.002274,-0.012779,2.244241,0.449231,0.517303,2.272204,0.655502,0.454056,-2.548378
0.010000,0.000112,0.000023,0.000026,0.000114,0.000033,0.000023,-0.000128,0.022442,0.004492,0.005173,0.022722,0.006555,0.004541,-0.025484,2.232613,0.446282,0.515966,2.260688,0.656264,0.452416,-2.533674
0.015000,0.000252,0.000051,0.000058,0.000256,0.000074,0.000051,-0.000287,0.033576,0.006716,0.007750,0.033997,0.009838,0.006799,-0.038115,2.220986,0.443333,0.514630,2.249173,0.657027,0.450776,-2.518970
0.020000,0.000448,0.000090,0.000103,0.000454,0.000131,0.000091,-0.000509,0.044652,0.008926,0.010319,0.045214,0.013125,0.009048,-0.050673,2.209358,0.440385,0.513294,2.237657,0.657790,0.449136,-2.504265
0.025000,0.000699,0.000140,0.000161,0.000708,0.000205,0.000142,-0.000793,0.055670,0.011120,0.012882,0.056373,0.016416,0.011290,-0.063158,2.197730,0.437436,0.511957,2.226141,0.658553,0.447496,-2.489561
0.030000,0.001005,0.000201,0.000232,0.001017,0.000295,0.000204,-0.001140,0.066630,0.013300,0.015439,0.067475,0.019711,0.013523,-0.075569,2.186102,0.434487,0.510621,2.214626,0.659316,0.445856,-2.474857
0.035000,0.001365,0.000273,0.000316,0.001382,0.000402,0.000277,-0.001549,0.077531,0.015465,0.017989,0.078520,0.023009,0.015748,-0.087907,2.174474,0.431539,0.509285,2.203110,0.660079,0.444216,-2.460153
0.040000,0.001780,0.000355,0.000412,0.001802,0.000525,0.000361,-0.002019,0.088374,0.017615,0.020532,0.089506,0.026312,0.017965,-0.100171,2.162846,0.428590,0.507948,2.191595,0.660842,0.442576,-2.445449
0.045000,0.002249,0.000449,0.000521,0.002277,0.000665,0.000456,-0.002550,0.099159,0.019751,0.023068,0.100435,0.029618,0.020174,-0.112361,2.151218,0.425641,0.506612,2.180079,0.661605,0.440936,-2.430745
0.050000,0.002771,0.000553,0.000643,0.002807,0.000822,0.000563,-0.003143,0.109886,0.021872,0.025598,0.111307,0.032928,0.022375,-0.124478,2.139590,0.422692,0.505276,2.168563,0.662368,0.439296,-2.416041
