0.470000,0.058862,-0.159689,-0.084305,0.121440,0.147069,0.123189,-0.144717,0.232510,-0.626563,-0.349637,0.474137,0.557132,0.480558,-0.560300
0.475000,0.060029,-0.162834,-0.086062,0.123820,0.149864,0.125601,-0.147529,0.234404,-0.631520,-0.353063,0.477806,0.560843,0.484262,-0.564470
0.480000,0.061206,-0.166004,-0.087836,0.126218,0.152677,0.128031,-0.150361,0.236286,-0.636442,-0.356482,0.481446,0.564508,0.487937,-0.568603
0.485000,0.062392,-0.169198,-0.089626,0.128634,0.155509,0.130480,-0.153215,0.238156,-0.641327,-0.359896,0.485057,0.568126,0.491582,-0.572697
0.490000,0.063588,-0.172417,-0.091434,0.131069,0.158358,0.132947,-0.156088,0.240013,-0.646176,-0.363303,0.488639,0.571697,0.495198,-0.576754
0.495000,0.064792,-0.175660,-0.093259,0.133521,0.161225,0.135432,-0.158982,0.241859,-0.650990,-0.366704,0.492193,0.575222,0.498784,-0.580773
0.500000,0.066006,-0.178927,-0.095101,0.135991,0.164110,0.137935,-0.161896,0.243692,-0.655767,-0.370099,0.495717,0.578700,0.502340,-0.584755
0.505000,0.067229,-0.182218,-0.096960,0.138478,0.167012,0.140455,-0.164829,0.245512,-0.660509,-0.373488,0.499212,0.582131,0.505867,-0.588699
0.510000,0.068461,-0.185532,-0.098836,0.140983,0.169931,0.142993,-0.167783,0.247321,-0.665214,-0.376870,0.502679,0.585516,0.509364,-0.592605
0.515000,0.069702,-0.188870,-0.100729,0.143505,0.172867,0.145549,-0.170755,0.249117,-0.669884,-0.380246,0.506116,0.588854,0.512831,-0.596473
0.520000,0.070952,-0.192231,-0.102639,0.146044,0.175820,0.148122,-0.173747,0.250902,-0.674517,-0.383617,0.509525,0.592146,0.516269,-0.600304
0.525000,0.072211,-0.195615,-0.104565,0.148600,0.178789,0.150711,-0.176758,0.252674,-0.679115,-0.386980,0.512904,0.595390,0.519677,-0.604097
0.530000,0.073479,-0.199022,-0.106509,0.151173,0.181774,0.153318,-0.179788,0.254434,-0.683677,-0.390338,0.516255,0.598589,0.523055,-0.607853
0.535000,0.074756,-0.202452,-0.108469,0.153762,0.184775,0.155942,-0.182837,0.256181,-0.688202,-0.393690,0.519576,0.601740,0.526404,-0.611570
0.540000,0.076041,-0.205904,-0.110445,0.156369,0.187791,0.158582,-0.185904,0.257917,-0.692692,-0.397035,0.522869,0.604845,0.529723,-0.615250
0.545000,0.077335,-0.209379,-0.112439,0.158991,0.190823,0.161239,-0.188989,0.259640,-0.697146,-0.400374,0.526133,0.607903,0.533013,-0.618893
0.550000,0.078637,-0.212875,-0.114449,0.161630,0.193870,0.163912,-0.192093,0.261351,-0.701563,-0.403707,0.529368,0.610915,0.536272,-0.622497
0.555000,0.079948,-0.216394,-0.116476,0.164285,0.196932,0.166602,-0.195214,0.263050,-0.705945,-0.407034,0.532573,0.613880,0.539503,-0.626064
0.560000,0.081268,-0.219935,-0.118520,0.166955,0.200009,0.169307,-0.198353,0.264736,-0.710291,-0.410355,0.535750,0.616798,0.542703,-0.629593
0.565000,0.082596,-0.223497,-0.120580,0.169642,0.203100,0.172029,-0.201510,0.266411,-0.714601,-0.413669,0.538898,0.619670,0.545874,-0.633085
0.570000,0.083932,-0.227081,-0.122656,0.172344,0.206205,0.174766,-0.204684,0.268073,-0.718875,-0.416978,0.542017,0.622495,0.549015,-0.636538
0.575000,0.085276,-0.230686,-0.124749,0.175062,0.209325,0.177519,-0.207875,0.269723,-0.723113,-0.420280,0.545107,0.625274,0.552127,-0.639955
0.580000,0.086629,-0.234312,-0.126859,0.177795,0.212458,0.180287,-0.211084,0.271361,-0.727315,-0.423576,0.548169,0.628005,0.555209,-0.643333
0.585000,0.087990,-0.237959,-0.128985,0.180544,0.215605,0.183071,-0.214309,0.272986,-0.731481,-0.426865,0.551201,0.630690,0.558262,-0.646674
0.590000,0.089359,-0.241626,-0.131128,0.183307,0.218765,0.185870,-0.217550,0.274600,-0.735611,-0.430149,0.554204,0.633329,0.561284,-0.649977
0.595000,0.090736,-0.245315,-0.133287,0.186086,0.221938,0.188684,-0.220808,0.276201,-0.739705,-0.433426,0.557178,0.635921,0.564277,-0.653242
0.600000,0.092121,-0.249023,-0.135462,0.188879,0.225124,0.191513,-0.224083,0.277790,-0.743763,-0.436698,0.560124,0.638466,0.567241,-0.656470
0.605000,0.093514,-0.252752,-0.137654,0.191687,0.228323,0.194356,-0.227373,0.279367,-0.747785,-0.439963,0.563040,0.640965,0.570175,-0.659660
0.610000,0.094915,-0.256501,-0.139862,0.194509,0.231534,0.197214,-0.230679,0.280932,-0.751772,-0.443221,0.565927,0.643416,0.573079,-0.662812
0.615000,0.096323,-0.260270,-0.142086,0.197346,0.234757,0.200087,-0.234001,0.282484,-0.755722,-0.446474,0.568786,0.645822,0.575953,-0.665926
0.620000,0.097739,-0.264058,-0.144326,0.200197,0.237992,0.202974,-0.237338,0.284024,-0.759636,-0.449720,0.571615,0.648180,0.578798,-0.669003
0.625000,0.099163,-0.267866,-0.146583,0.203062,0.241238,0.205875,-0.240691,0.285552,-0.763514,-0.452961,0.574416,0.650492,0.581614,-0.672042
0.630000,0.100595,-0.271693,-0.148856,0.205941,0.244497,0.208790,-0.244059,0.287068,-0.767357,-0.456195,0.577188,0.652758,0.584399,-0.675044
0.635000,0.102034,-0.275540,-0.151145,0.208834,0.247766,0.211719,-0.247441,0.288572,-0.771163,-0.459423,0.579930,0.654976,0.587155,-0.678007
0.640000,0.103481,-0.279405,-0.153450,0.211741,0.251046,0.214661,-0.250839,0.290063,-0.774934,-0.462644,0.582644,0.657148,0.589882,-0.680933
0.645000,0.104935,-0.283289,-0.155771,0.214661,0.254337,0.217617,-0.254251,0.291542,-0.778668,-0.465860,0.585329,0.659274,0.592578,-0.683822
0.650000,0.106396,-0.287192,-0.158109,0.217594,0.257639,0.220587,-0.257677,0.293009,-0.782367,-0.469069,0.587985,0.661352,0.595245,-0.686672
0.655000,0.107865,-0.291113,-0.160462,0.220540,0.260951,0.223570,-0.261117,0.294464,-0.786029,-0.472272,0.590612,0.663385,0.597883,-0.689485
0.660000,0.109341,-0.295052,-0.162831,0.223500,0.264273,0.226566,-0.264572,0.295907,-0.789656,-0.475469,0.593210,0.665370,0.600491,-0.692261
0.665000,0.110824,-0.299009,-0.165217,0.226472,0.267604,0.229575,-0.268040,0.297337,-0.793246,-0.478660,0.595779,0.667309,0.603069,-0.694998
