0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.284513,-2.143000,-2.675013,1.463083,-0.128240,-0.229537,2.977323
0.005000,0.000004,-0.000027,-0.000033,0.000018,-0.000002,-0.000003,0.000037,0.001423,-0.010693,-0.013350,0.007299,-0.000634,-0.001143,0.014851,0.284727,-2.134223,-2.664794,1.456674,-0.125465,-0.227772,2.963043
0.010000,0.000014,-0.000107,-0.000133,0.000073,-0.000006,-0.000011,0.000148,0.002847,-0.021342,-0.026648,0.014567,-0.001255,-0.002278,0.029630,0.284941,-2.125447,-2.654575,1.450264,-0.122690,-0.226007,2.948763
0.015000,0.000032,-0.000240,-0.000300,0.000164,-0.000014,-0.000026,0.000333,0.004273,-0.031948,-0.039895,0.021802,-0.001861,-0.003403,0.044339,0.285155,-2.116670,-2.644356,1.443854,-0.119915,-0.224242,2.934483
0.020000,0.000057,-0.000426,-0.000532,0.000291,-0.000025,-0.000045,0.000592,0.005699,-0.042509,-0.053092,0.029005,-0.002454,-0.004520,0.058975,0.285369,-2.107893,-2.634137,1.437445,-0.117139,-0.222477,2.920203
0.025000,0.000089,-0.000665,-0.000831,0.000454,-0.000039,-0.000071,0.000923,0.007126,-0.053026,-0.066237,0.036176,-0.003033,-0.005628,0.073541,0.285583,-2.099117,-2.623918,1.431035,-0.114364,-0.220712,2.905923
0.030000,0.000128,-0.000956,-0.001195,0.000653,-0.000055,-0.000102,0.001327,0.008555,-0.063500,-0.079331,0.043316,-0.003597,-0.006727,0.088034,0.285797,-2.090340,-2.613699,1.424625,-0.111589,-0.218947,2.891643
0.035000,0.000175,-0.001300,-0.001624,0.000887,-0.000075,-0.000138,0.001803,0.009984,-0.073930,-0.092374,0.050423,-0.004148,-0.007818,0.102457,0.286011,-2.081563,-2.603479,1.418216,-0.108814,-0.217182,2.877363
0.040000,0.000228,-0.001696,-0.002118,0.001157,-0.000097,-0.000180,0.002351,0.011415,-0.084316,-0.105365,0.057498,-0.004686,-0.008899,0.116808,0.286225,-2.072787,-2.593260,1.411806,-0.106039,-0.215417,2.863083
0.045000,0.000289,-0.002143,-0.002677,0.001462,-0.000121,-0.000227,0.002971,0.012846,-0.094658,-0.118306,0.064541,-0.005209,-0.009972,0.131088,0.286439,-2.064010,-2.583041,1.405396,-0.103264,-0.213652,2.848803
